model,Parameter Set,Fold,testAccuracy,testPrecision,testRecall,testF1,testRocauc,testCohenkappascore,trainAccuracy,trainPrecision,trainRecall,trainF1,trainRocauc,trainCohenkappascore
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': None, 'average': False}",2,0.8045649072753209,0.653125,0.5618279569892473,0.6040462427745664,0.7270304833489926,0.47528220034312063,0.8049215406562055,0.6600985221674877,0.5417789757412399,0.5951147298297557,0.7206955014496694,0.4682559713331632
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': 'balanced', 'average': False}",1,0.7303851640513552,0.4947916666666667,0.7661290322580645,0.6012658227848101,0.7418023802067022,0.41152093382725263,0.739657631954351,0.5057675244010648,0.7671601615074024,0.6096256684491979,0.7484515023936817,0.42643350992137885
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': 'balanced', 'average': False}",2,0.6961483594864479,0.4595808383233533,0.8252688172043011,0.5903846153846154,0.7373916901555486,0.3785667909702337,0.7275320970042796,0.49133858267716535,0.8409703504043127,0.6202783300198808,0.7638411402846006,0.42979125720527833
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': None, 'average': False}",1,0.7674750356633381,0.5495689655172413,0.6854838709677419,0.6100478468899522,0.7412856248042593,0.44724111574445846,0.7742510699001427,0.5617977528089888,0.6729475100942126,0.612369871402327,0.7418594901271645,0.45493908595771027
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': None, 'average': False}",2,0.7988587731811697,0.6630434782608695,0.49193548387096775,0.5648148148148149,0.7008221108675227,0.4377261246501467,0.7942225392296719,0.6601941747572816,0.4582210242587601,0.5409705648369133,0.6866759825464509,0.41387959866220736
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': 'balanced', 'average': False}",1,0.6497860199714693,0.4243964421855146,0.8978494623655914,0.5763589301121657,0.7290218185614366,0.3377057697303226,0.6497860199714693,0.4202801867911941,0.847913862718708,0.5619982158786797,0.7131369410633811,0.32163307016856646
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': 'balanced', 'average': False}",2,0.7895863052781741,0.6090651558073654,0.5779569892473119,0.593103448275862,0.72198820336152,0.45133971329949674,0.7992154065620543,0.6349924585218703,0.5673854447439353,0.5992882562277579,0.7250118300344313,0.46590078654057476
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': None, 'average': False}",1,0.7346647646219686,0.0,0.0,0.0,0.5,0.0,0.735021398002853,0.0,0.0,0.0,0.5,0.0
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': None, 'average': False}",2,0.7346647646219686,0.0,0.0,0.0,0.5,0.0,0.7353780313837375,0.0,0.0,0.0,0.5,0.0
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': 'balanced', 'average': False}",1,0.6968616262482168,0.4591679506933744,0.8010752688172043,0.5837414299706171,0.730149284894039,0.37185452874067293,0.717546362339515,0.4806017418844022,0.8169582772543742,0.6051844466600199,0.7493330930182595,0.40748013743841394
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': 'balanced', 'average': False}",2,0.7011412268188303,0.46333853354134164,0.7983870967741935,0.5863770977295163,0.7322032571249608,0.3772667233457928,0.7464336661911555,0.5131022823330516,0.8180592991913747,0.6306493506493506,0.7693594265113032,0.45261561372911663
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': None, 'average': False}",1,0.8095577746077033,0.6996197718631179,0.4946236559139785,0.5795275590551181,0.7089623133938825,0.4610782063870037,0.7956490727532097,0.6748971193415638,0.4414535666218035,0.5337672904800651,0.6823958759843611,0.4101544832447356
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': None, 'average': False}",2,0.7895863052781741,0.6206896551724138,0.532258064516129,0.573082489146165,0.7073911681803946,0.43455839528823725,0.8031383737517832,0.6503164556962026,0.5539083557951483,0.5982532751091703,0.7233654291099894,0.46898457805797156
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': 'balanced', 'average': False}",1,0.7054208273894437,0.4679186228482003,0.803763440860215,0.5914935707220574,0.7368331767407871,0.38532663273906964,0.7196861626248217,0.4827031375703942,0.8075370121130552,0.6042296072507553,0.7477762692782646,0.40780396630953075
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': 'balanced', 'average': False}",2,0.6854493580599144,0.4494875549048316,0.8252688172043011,0.5819905213270142,0.7301101367574903,0.36322477388311336,0.7150499286733238,0.4783927217589083,0.8504043126684636,0.6123241145075207,0.7583738343167731,0.41376181165821657
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': None, 'average': False}",1,0.7874465049928673,0.6,0.5967741935483871,0.5983827493261455,0.7265424365800187,0.4538642935200339,0.7899429386590585,0.6096866096866097,0.576043068640646,0.5923875432525952,0.7215489481970818,0.451056435401355
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': None, 'average': False}",2,0.7788873038516405,0.5651260504201681,0.7231182795698925,0.6344339622641509,0.7610737028917424,0.47934236755347703,0.7856633380884451,0.5794813979706878,0.692722371967655,0.6310620012277471,0.7559150172156412,0.48170023571326637
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': 'balanced', 'average': False}",1,0.6747503566333809,0.44017094017094016,0.8306451612903226,0.5754189944134078,0.7245458816160351,0.34993594045512777,0.6940085592011412,0.4581209031318281,0.8465679676985195,0.5945179584120983,0.7427890784635246,0.38200856617516743
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': 'balanced', 'average': False}",2,0.6868758915834522,0.45080763582966227,0.8252688172043011,0.5830959164292497,0.7310810105438981,0.36525233024147064,0.7310984308131241,0.4952076677316294,0.8355795148247979,0.6218655967903711,0.7645404848614774,0.4336731304550939
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': None, 'average': False}",1,0.7346647646219686,0.0,0.0,0.0,0.5,0.0,0.735021398002853,0.0,0.0,0.0,0.5,0.0
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': None, 'average': False}",2,0.7346647646219686,0.0,0.0,0.0,0.5,0.0,0.7353780313837375,0.0,0.0,0.0,0.5,0.0
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': 'balanced', 'average': False}",1,0.6997146932952925,0.462015503875969,0.8010752688172043,0.5860373647984267,0.7320910324668546,0.37603519832888277,0.7189728958630528,0.4821002386634845,0.8156123822341858,0.606,0.7498731489045747,0.4092261753569024
SGDClassifier,"{'loss': 'hinge', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': 'balanced', 'average': False}",2,0.7004279600570613,0.46261682242990654,0.7983870967741935,0.5857988165680473,0.7317178202317569,0.3762155977880888,0.7442938659058488,0.5104953820319059,0.8194070080862533,0.6290739782721159,0.7683358997754255,0.4495921907373419
SGDClassifier,"{'loss': 'hinge', 'penalty': 'elasticnet', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': None, 'average': False}",1,0.797432239657632,0.625,0.5913978494623656,0.6077348066298343,0.7316212548282701,0.47133676775187205,0.7960057061340942,0.6255506607929515,0.5733512786002691,0.5983146067415729,0.7248124660832497,0.4619504651233005
SGDClassifier,"{'loss': 'hinge', 'penalty': 'elasticnet', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': None, 'average': False}",2,0.7917261055634808,0.6183431952662722,0.5618279569892473,0.5887323943661972,0.7182926192713227,0.4497142273384699,0.8045649072753209,0.6474164133738601,0.5741239892183289,0.6085714285714285,0.7308059325335097,0.4789673422109857
SGDClassifier,"{'loss': 'hinge', 'penalty': 'elasticnet', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': 'balanced', 'average': False}",1,0.6804564907275321,0.4452449567723343,0.8306451612903226,0.5797373358348968,0.7284293767616661,0.35790373299420575,0.6961483594864479,0.46007326007326005,0.845222072678331,0.5958254269449715,0.7438143357084037,0.38466356999022777
SGDClassifier,"{'loss': 'hinge', 'penalty': 'elasticnet', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': 'balanced', 'average': False}",2,0.7018544935805991,0.4645061728395062,0.8091397849462365,0.5901960784313726,0.7361232905313707,0.38177161134600945,0.7385877318116976,0.5036794766966476,0.8301886792452831,0.626972010178117,0.7679071427264242,0.4437423408521086
SGDClassifier,"{'loss': 'hinge', 'penalty': 'elasticnet', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': None, 'average': False}",1,0.7867332382310984,0.6057971014492753,0.5618279569892473,0.5829846582984658,0.7148945610188955,0.43998963334642527,0.7810271041369472,0.5958395245170877,0.5397039030955586,0.5663841807909604,0.7038645667831018,0.4203931744897801
SGDClassifier,"{'loss': 'hinge', 'penalty': 'elasticnet', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': None, 'average': False}",2,0.7838801711840229,0.6074766355140186,0.5241935483870968,0.5627705627705627,0.7009317256498591,0.4202674265313977,0.7917261055634808,0.6381118881118881,0.4919137466307278,0.5555555555555556,0.6957628868944133,0.4225097404154594
SGDClassifier,"{'loss': 'hinge', 'penalty': 'elasticnet', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': 'balanced', 'average': False}",1,0.5463623395149786,0.36363636363636365,0.946236559139785,0.5253731343283582,0.6740891533563003,0.23031399548376852,0.5592011412268189,0.37221358216692585,0.9663526244952894,0.5374251497005987,0.6893868896372614,0.25077856904133655
SGDClassifier,"{'loss': 'hinge', 'penalty': 'elasticnet', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': 'balanced', 'average': False}",2,0.6840228245363766,0.4492131616595136,0.8440860215053764,0.5863678804855276,0.7351498068691931,0.3671983095021223,0.7121968616262482,0.47576435495898584,0.8598382749326146,0.6125780124819971,0.759453570056026,0.4123574800139611
SGDClassifier,"{'loss': 'hinge', 'penalty': 'elasticnet', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': None, 'average': False}",1,0.7346647646219686,0.0,0.0,0.0,0.5,0.0,0.735021398002853,0.0,0.0,0.0,0.5,0.0
SGDClassifier,"{'loss': 'hinge', 'penalty': 'elasticnet', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': None, 'average': False}",2,0.7346647646219686,0.0,0.0,0.0,0.5,0.0,0.7353780313837375,0.0,0.0,0.0,0.5,0.0
SGDClassifier,"{'loss': 'hinge', 'penalty': 'elasticnet', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': 'balanced', 'average': False}",1,0.7011412268188303,0.463452566096423,0.8010752688172043,0.587192118226601,0.7330619062532623,0.37813426942384276,0.7196861626248217,0.4829500396510706,0.819650067294751,0.6077844311377246,0.7516493907555754,0.4115550666556308
SGDClassifier,"{'loss': 'hinge', 'penalty': 'elasticnet', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': 'balanced', 'average': False}",2,0.7004279600570613,0.46261682242990654,0.7983870967741935,0.5857988165680473,0.7317178202317569,0.3762155977880888,0.7442938659058488,0.510530749789385,0.816711590296496,0.6283048211508554,0.7674731569329231,0.44879541855476546
SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': None, 'average': False}",1,0.7917261055634808,0.6123595505617978,0.5860215053763441,0.5989010989010989,0.726020461426036,0.4583377437178483,0.7913694721825963,0.6144927536231884,0.5706594885598923,0.5917655268667132,0.7207979635909603,0.45190310586235194
SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': None, 'average': False}",2,0.7924393723252496,0.6085790884718498,0.6102150537634409,0.6093959731543624,0.7342337404739535,0.46806557684835803,0.7981455064194009,0.6242937853107344,0.5956873315363881,0.6096551724137931,0.7333431808021417,0.4736329601927348
SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': 'balanced', 'average': False}",1,0.7567760342368046,0.5295238095238095,0.7473118279569892,0.6198439241917503,0.7537530013571354,0.44857519198518103,0.7585592011412268,0.5321637426900585,0.7348586810228802,0.6172979084228377,0.7509810144561272,0.44746597431628454
SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': 'balanced', 'average': False}",2,0.7710413694721826,0.5527950310559007,0.717741935483871,0.624561403508772,0.7540165988098967,0.4638259240991329,0.7888730385164051,0.5831485587583148,0.7088948787061995,0.6399026763990266,0.763273821506349,0.49255198691125723
SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': None, 'average': False}",1,0.7467902995720399,0.5155393053016454,0.7580645161290323,0.6137105549510337,0.7503914813654871,0.43536365389633225,0.746077032810271,0.5143385753931545,0.7483176312247645,0.6096491228070177,0.7467934589893838,0.43090820465604185
SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': None, 'average': False}",2,0.7981455064194009,0.6679245283018868,0.47580645161290325,0.555729984301413,0.6951847792045098,0.4298634601401897,0.7970756062767475,0.6852248394004282,0.431266846361186,0.5293631100082713,0.6799884183309324,0.40842741289606843
SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': 'balanced', 'average': False}",1,0.7289586305278174,0.4930555555555556,0.7634408602150538,0.5991561181434599,0.739972857291993,0.4084072879744868,0.735734664764622,0.5008960573476703,0.7523553162853297,0.6013986013986015,0.7410490797826454,0.4154158671565952
SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': 'balanced', 'average': False}",2,0.6569186875891584,0.42762284196547146,0.8655913978494624,0.5724444444444445,0.7235723979538574,0.3369222570298658,0.6893723252496433,0.4544812985179958,0.8679245283018868,0.5965724872626217,0.7465228849074904,0.38185799674412213
SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': None, 'average': False}",1,0.7917261055634808,0.717391304347826,0.3548387096774194,0.4748201438848921,0.6521766363921079,0.36294147671393173,0.7796005706134094,0.6876876876876877,0.3082099596231494,0.4256505576208178,0.6288745091662569,0.3129701625443153
SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': None, 'average': False}",2,0.7731811697574893,0.7142857142857143,0.24193548387096775,0.3614457831325301,0.603492013780144,0.26241289630938436,0.7738944365192582,0.7432432432432432,0.2223719676549865,0.34232365145228216,0.5973644513347678,0.2510406099069433
SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': 'balanced', 'average': False}",1,0.6975748930099858,0.46,0.803763440860215,0.5851272015655578,0.7314933709155443,0.37376691345955304,0.7164764621968617,0.47939778129952454,0.8142664872139973,0.6034912718204489,0.7477445973187891,0.40502651942195345
SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': 'balanced', 'average': False}",2,0.6990014265335235,0.4611801242236025,0.7983870967741935,0.5846456692913387,0.7307469464453492,0.3741177366666103,0.7450071326676176,0.5114698385726423,0.8113207547169812,0.6274101094319957,0.7662326373002947,0.44833647386170516
SGDClassifier,"{'loss': 'log', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': None, 'average': False}",1,0.8095577746077033,0.6656151419558359,0.5672043010752689,0.6124818577648766,0.7321458398580228,0.48730500047936665,0.8002853067047075,0.6454689984101749,0.5464333781965006,0.5918367346938775,0.7191167376183862,0.4608421800072381
SGDClassifier,"{'loss': 'log', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': None, 'average': False}",2,0.8031383737517832,0.6643835616438356,0.521505376344086,0.5843373493975904,0.7131798726380624,0.4578074206927474,0.7988587731811697,0.653448275862069,0.5107816711590296,0.573373676248109,0.7066517473156932,0.4443560604995911
SGDClassifier,"{'loss': 'log', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': 'balanced', 'average': False}",1,0.6940085592011412,0.45701357466063347,0.8145161290322581,0.5855072463768116,0.7325007829627309,0.3720408687426785,0.7093437945791726,0.47213622291021673,0.8209959623149394,0.5995085995085996,0.7450443178872126,0.3964283186326867
SGDClassifier,"{'loss': 'log', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'constant', 'class_weight': 'balanced', 'average': False}",2,0.6854493580599144,0.45007235890014474,0.8360215053763441,0.5851364063969897,0.7335447332706962,0.3666584035188717,0.7278887303851641,0.49195402298850577,0.8652291105121294,0.6272594040058623,0.7718483088933101,0.4374553004232261
SGDClassifier,"{'loss': 'log', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': None, 'average': False}",1,0.7781740370898717,0.7479674796747967,0.24731182795698925,0.3717171717171717,0.6086073702891742,0.2762856071093053,0.7774607703281027,0.762114537444934,0.23283983849259757,0.356701030927835,0.6033194825650762,0.26562291453135667
SGDClassifier,"{'loss': 'log', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': None, 'average': False}",2,0.7717546362339515,0.7954545454545454,0.1881720430107527,0.3043478260869565,0.5853481574277065,0.22574588228797066,0.7699714693295292,0.8211920529801324,0.16711590296495957,0.2777155655095185,0.5770109097753994,0.20672418996020858
SGDClassifier,"{'loss': 'log', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': 'balanced', 'average': False}",1,0.7653352353780314,0.5464362850971922,0.6801075268817204,0.6059880239520958,0.7381120158680448,0.44171009854780574,0.7628388017118403,0.5426695842450766,0.6675639300134589,0.5986722993361497,0.7323748810668944,0.43289343386787926
SGDClassifier,"{'loss': 'log', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'optimal', 'class_weight': 'balanced', 'average': False}",2,0.7417974322396577,0.5088967971530249,0.7688172043010753,0.6124197002141328,0.7504280196262658,0.43060560504409096,0.7699714693295292,0.546679499518768,0.7654986522911051,0.6378439079169007,0.768539820810926,0.4760849211830195
SGDClassifier,"{'loss': 'log', 'penalty': 'l1', 'alpha': 0.0001, 'l1_ratio': 0.15, 'fit_intercept': True, 'max_iter': 1000, 'tol': 0.001, 'shuffle': True, 'eta0': 0.01, 'learning_rate': 'invscaling', 'class_weight': None, 'average': False}",1,0.7924393723252496,0.7213114754098361,0.3548387096774194,0.4756756756756757,0.6526620732853117,0.3644724421223817,0.7796005706134094,0.691131498470948,0.3041722745625841,0.42242990654205603,0.6275834686738201,0.31080935968545453
