model,Parameter Set,Fold,testAccuracy,testPrecision,testRecall,testF1,testRocauc,testCohenkappascore,trainAccuracy,trainPrecision,trainRecall,trainF1,trainRocauc,trainCohenkappascore
LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'saga', 'max_iter': 1000, 'class_weight': 'balanced'}",1,0.6726105563480742,0.4359351988217967,0.7956989247311828,0.5632730732635585,0.711927132268504,0.3354324886453529,0.6861626248216833,0.4480667172100075,0.7954239569313594,0.5732298739088264,0.7210986839484551,0.3543589510112213
LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'saga', 'max_iter': 1000, 'class_weight': 'balanced'}",2,0.6790299572039943,0.4412650602409638,0.7876344086021505,0.5656370656370656,0.7137201169224345,0.341753820728338,0.7072039942938659,0.4686756542426645,0.7964959568733153,0.5901148277583624,0.7357843508905859,0.3853057658458226
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 450}",1,0.7910128388017118,0.6207951070336392,0.5456989247311828,0.580829756795422,0.7126552876083098,0.442404745422215,0.7994652406417112,0.65,0.5252525252525253,0.5810055865921787,0.7117171717171717,0.4511407662505381
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 450}",2,0.8024251069900142,0.6426426426426426,0.5752688172043011,0.6070921985815604,0.7298674183108884,0.47566353161648156,0.7941176470588235,0.6352459016393442,0.5218855218855218,0.5730129390018485,0.7070033670033669,0.4390801314097986
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 450}",3,0.8059914407988588,0.654320987654321,0.5698924731182796,0.6091954022988506,0.7305773045203048,0.480978201694214,0.7959001782531194,0.636,0.5353535353535354,0.5813528336380256,0.7125252525252525,0.447723081288126
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 450}",4,0.7981455064194009,0.6394984326018809,0.5483870967741935,0.5904486251808972,0.7183683056686502,0.45755940971719034,0.808206958073149,0.6933962264150944,0.494949494949495,0.5776031434184675,0.708032999901932,0.45798034907491325
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 450}",5,0.8017118402282454,0.641566265060241,0.5725806451612904,0.6051136363636364,0.7285233322893832,0.4733027027027027,0.7992863514719001,0.6538461538461539,0.5151515151515151,0.576271186440678,0.7084252721388644,0.447184140447776
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 500}",1,0.7895863052781741,0.6184615384615385,0.5403225806451613,0.5767575322812051,0.7099671155652991,0.4375939972314161,0.7985739750445633,0.6485355648535565,0.5218855218855218,0.5783582089552238,0.71003367003367,0.4480678063496625
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 500}",2,0.8024251069900142,0.6417910447761194,0.5779569892473119,0.6082036775106082,0.7307260674391901,0.4765935194494686,0.7923351158645277,0.6300813008130082,0.5218855218855218,0.570902394106814,0.7057912457912457,0.43551375231580447
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 500}",3,0.8059914407988588,0.654320987654321,0.5698924731182796,0.6091954022988506,0.7305773045203048,0.480978201694214,0.7941176470588235,0.6309523809523809,0.5353535353535354,0.5792349726775956,0.7113131313131312,0.44416135881104035
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 500}",4,0.7960057061340942,0.6360759493670886,0.5403225806451613,0.5843023255813952,0.714336047604134,0.450325715037726,0.8073148974130241,0.6901408450704225,0.494949494949495,0.5764705882352941,0.7074262037854271,0.4561039381115394
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 500}",5,0.8017118402282454,0.641566265060241,0.5725806451612904,0.6051136363636364,0.7285233322893832,0.4733027027027027,0.7992863514719001,0.6512605042016807,0.5218855218855218,0.5794392523364486,0.710578683272858,0.4497265267920839
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 450}",1,0.7945791726105563,0.625748502994012,0.5618279569892473,0.5920679886685553,0.7202343668441383,0.4553253942987875,0.7941176470588235,0.6330645161290323,0.5286195286195287,0.5761467889908257,0.7091582491582491,0.44163230484857097
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 450}",2,0.8017118402282454,0.6424242424242425,0.5698924731182796,0.6039886039886041,0.7276646831610815,0.4723643669011377,0.7932263814616756,0.6305220883534136,0.5286195286195287,0.5750915750915752,0.7085521885521885,0.43985229370828005
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 450}",3,0.8024251069900142,0.6498422712933754,0.553763440860215,0.5979680696661828,0.7229982252844764,0.4681029405722268,0.7869875222816399,0.6141732283464567,0.5252525252525253,0.5662431941923775,0.7032323232323232,0.42621098714870775
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 450}",4,0.796718972895863,0.637223974763407,0.543010752688172,0.5863570391872278,0.7156801336256394,0.45274129264651497,0.8055307760927743,0.6854460093896714,0.49158249158249157,0.5725490196078432,0.7051359059854205,0.45106786346442407
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 450}",5,0.8002853067047075,0.6385542168674698,0.5698924731182796,0.6022727272727274,0.7266938093746738,0.46951351351351356,0.7966101694915254,0.6443514644351465,0.5185185185185185,0.5746268656716419,0.7076815893563466,0.44302992002440666
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 500}",1,0.7938659058487875,0.6231454005934718,0.5645161290322581,0.5923836389280678,0.7206075790792358,0.45488571082619167,0.7950089126559715,0.6356275303643725,0.5286195286195287,0.5772058823529412,0.7097643097643096,0.4434163701067616
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 500}",2,0.8024251069900142,0.6426426426426426,0.5752688172043011,0.6070921985815604,0.7298674183108884,0.47566353161648156,0.7932263814616756,0.6305220883534136,0.5286195286195287,0.5750915750915752,0.7085521885521885,0.43985229370828005
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 500}",3,0.8031383737517832,0.65,0.5591397849462365,0.6011560693641619,0.7252009604342833,0.4714521434113187,0.7869875222816399,0.6150793650793651,0.5218855218855218,0.5646630236794171,0.7021548821548822,0.4249115357395612
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 500}",4,0.796718972895863,0.6338461538461538,0.553763440860215,0.5911047345767576,0.7191147301388453,0.45665860749475795,0.8073148974130241,0.6883720930232559,0.4983164983164983,0.578125,0.7085029093524239,0.4573885918403019
xgboost,"{'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 500}",5,0.7995720399429387,0.6358208955223881,0.5725806451612904,0.6025459688826025,0.7270670216097713,0.46903530312382913,0.7957181088314005,0.640495867768595,0.5218855218855218,0.575139146567718,0.7081514988068386,0.4425077800773556
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 450}",1,0.7952924393723253,0.6283987915407855,0.5591397849462365,0.5917496443812232,0.7198611546090407,0.45576742562981676,0.7976827094474154,0.6446280991735537,0.5252525252525253,0.5788497217068647,0.7105050505050505,0.4475304223335719
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 450}",2,0.8052781740370899,0.6504559270516718,0.5752688172043011,0.6105563480741798,0.7318091658837039,0.4813922544734197,0.7950089126559715,0.6313725490196078,0.5420875420875421,0.5833333333333334,0.7140740740740741,0.44844124700239807
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 450}",3,0.8088445078459344,0.6645569620253164,0.5645161290322581,0.6104651162790699,0.7308017538365174,0.4849206001052817,0.7932263814616756,0.6337448559670782,0.5185185185185185,0.5703703703703703,0.7053198653198653,0.4360074360074361
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 450}",4,0.8009985734664765,0.6485623003194888,0.5456989247311828,0.5927007299270074,0.7194514041131642,0.46232429504960837,0.8064228367528992,0.696078431372549,0.4781144781144781,0.5668662674650697,0.7014358798339381,0.44770175617841046
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 450}",5,0.8031383737517832,0.6490683229813664,0.5618279569892473,0.6023054755043227,0.7260596095625848,0.47240053448228847,0.7948260481712757,0.6413502109704642,0.5117845117845118,0.5692883895131086,0.7043145859893432,0.4368507500502363
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 500}",1,0.797432239657632,0.6317365269461078,0.5672043010752689,0.5977337110481586,0.7238934126735569,0.462890319377971,0.7959001782531194,0.639344262295082,0.5252525252525253,0.5767097966728282,0.7092929292929293,0.4439365804885016
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 500}",2,0.8045649072753209,0.6503067484662577,0.5698924731182796,0.6074498567335243,0.7296064307338971,0.4780966562145066,0.7923351158645277,0.6259842519685039,0.5353535353535354,0.5771324863883848,0.7101010101010101,0.44061573224120887
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 500}",3,0.8067047075606276,0.6573208722741433,0.5672043010752689,0.608946608946609,0.7302040922852073,0.48149330887791675,0.7914438502673797,0.6275303643724697,0.5218855218855218,0.5698529411764706,0.7051851851851851,0.4337366548042705
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 500}",4,0.7995720399429387,0.6463022508038585,0.5403225806451613,0.5885797950219619,0.7167632320701535,0.4574886185556789,0.800178412132025,0.6763285024154589,0.4713804713804714,0.5555555555555556,0.6950348958844105,0.4319248189020555
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 500}",5,0.8017118402282454,0.6459627329192547,0.5591397849462365,0.5994236311239194,0.7242300866478755,0.46857734994955136,0.7975022301516503,0.6495726495726496,0.5117845117845118,0.5725047080979284,0.7061349743388579,0.44227022169620067
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 450}",1,0.7938659058487875,0.6246246246246246,0.5591397849462365,0.5900709219858156,0.718890280822633,0.45294859435798984,0.7923351158645277,0.6290322580645161,0.5252525252525253,0.5724770642201835,0.7068686868686869,0.43679795250959763
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 450}",2,0.8024251069900142,0.6443768996960486,0.5698924731182796,0.6048502139800286,0.7281501200542854,0.4737936061873159,0.7994652406417112,0.6451612903225806,0.5387205387205387,0.5871559633027522,0.716026936026936,0.4561353618654912
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 450}",3,0.8009985734664765,0.64576802507837,0.553763440860215,0.5962373371924746,0.7220273514980687,0.4652264145268413,0.7959001782531194,0.6349206349206349,0.5387205387205387,0.5828779599271403,0.7136026936026936,0.44897381457891006
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 450}",4,0.7960057061340942,0.6369426751592356,0.5376344086021505,0.5830903790087464,0.7134773984758325,0.4493322859387274,0.8010704727921498,0.6813725490196079,0.468013468013468,0.5548902195608783,0.6945649864339185,0.4324308369944033
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 450}",5,0.8017118402282454,0.6459627329192547,0.5591397849462365,0.5994236311239194,0.7242300866478755,0.46857734994955136,0.7983942908117752,0.6536796536796536,0.5084175084175084,0.571969696969697,0.7056650648883659,0.44279637718453224
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 500}",1,0.7960057061340942,0.6272189349112426,0.5698924731182796,0.5971830985915493,0.7237811880154505,0.4610214692424739,0.7941176470588235,0.6341463414634146,0.5252525252525253,0.5745856353591161,0.7080808080808081,0.44035912783240694
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 500}",2,0.8002853067047075,0.6402439024390244,0.5645161290322581,0.6,0.7249765111180707,0.4676199672348136,0.7994652406417112,0.644,0.5420875420875421,0.5886654478976233,0.717104377104377,0.4573698396935735
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 500}",3,0.7995720399429387,0.6417445482866043,0.553763440860215,0.5945165945165946,0.7210564777116609,0.46236022064462956,0.7932263814616756,0.6294820717131474,0.531986531986532,0.5766423357664234,0.7096296296296296,0.4411222899248973
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 500}",4,0.796718972895863,0.638095238095238,0.5403225806451613,0.5851528384279475,0.714821484497338,0.45175312219578656,0.7983942908117752,0.6698564593301436,0.4713804713804714,0.5533596837944664,0.6938213036514008,0.4282161234991424
xgboost,"{'learning_rate': 0.01, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 500}",5,0.8009985734664765,0.6439628482972136,0.5591397849462365,0.5985611510791367,0.7237446497546717,0.46714381850430065,0.7975022301516503,0.6495726495726496,0.5117845117845118,0.5725047080979284,0.7061349743388579,0.44227022169620067
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 450}",1,0.7931526390870185,0.6234939759036144,0.5564516129032258,0.5880681818181818,0.7175461948011275,0.45056756756756755,0.7914438502673797,0.6285714285714286,0.5185185185185185,0.5682656826568265,0.704107744107744,0.4324440005706949
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 450}",2,0.7952924393723253,0.6268656716417911,0.5645161290322581,0.5940594059405941,0.7215784528656436,0.45769797863537,0.7896613190730838,0.6205533596837944,0.5286195286195287,0.570909090909091,0.7061279461279462,0.4327725151986427
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 450}",3,0.8038516405135521,0.6501547987616099,0.5645161290322581,0.6043165467625901,0.7274036955840902,0.4747833336511924,0.7878787878787878,0.6175298804780877,0.5218855218855218,0.5656934306569342,0.7027609427609427,0.4266685560436446
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 450}",4,0.7881597717546363,0.6146788990825688,0.5403225806451613,0.575107296137339,0.7089962417788913,0.43479252351671616,0.8028545941123997,0.6743119266055045,0.494949494949495,0.570873786407767,0.7043922232029028,0.44678812834535075
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 450}",5,0.7995720399429387,0.6350148367952523,0.5752688172043011,0.6036671368124119,0.7279256707380729,0.46997537973065695,0.800178412132025,0.6553191489361702,0.5185185185185185,0.5789473684210525,0.7101087738223661,0.45027606166617773
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 500}",1,0.7931526390870185,0.6242424242424243,0.553763440860215,0.586894586894587,0.7166875456728259,0.44958872806233785,0.7923351158645277,0.626984126984127,0.531986531986532,0.575591985428051,0.709023569023569,0.43934890304317054
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 500}",2,0.7952924393723253,0.6268656716417911,0.5645161290322581,0.5940594059405941,0.7215784528656436,0.45769797863537,0.7896613190730838,0.6205533596837944,0.5286195286195287,0.570909090909091,0.7061279461279462,0.4327725151986427
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 500}",3,0.8017118402282454,0.6432926829268293,0.5672043010752689,0.602857142857143,0.7268060340327801,0.4714226817545649,0.7896613190730838,0.6205533596837944,0.5286195286195287,0.570909090909091,0.7061279461279462,0.4327725151986427
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 500}",4,0.7895863052781741,0.6170212765957447,0.5456989247311828,0.5791726105563482,0.7116844138219021,0.43959968889984913,0.7983942908117752,0.6591928251121076,0.494949494949495,0.5653846153846155,0.7013582426203787,0.43758130613730917
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 500}",5,0.8017118402282454,0.6390532544378699,0.5806451612903226,0.6084507042253522,0.7310992796742874,0.476097791781146,0.7992863514719001,0.6551724137931034,0.5117845117845118,0.5746691871455576,0.7073485665718675,0.4459041170823439
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 450}",1,0.796718972895863,0.6314199395770392,0.5618279569892473,0.5945945945945945,0.7216906775237498,0.4595599871236856,0.7896613190730838,0.6234817813765182,0.5185185185185185,0.5661764705882353,0.7028956228956229,0.428896797153025
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 450}",2,0.7995720399429387,0.6366366366366366,0.5698924731182796,0.601418439716312,0.72620837248147,0.468091885863651,0.7905525846702317,0.6201550387596899,0.5387205387205387,0.5765765765765766,0.7099663299663299,0.43835231266694785
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 450}",3,0.7995720399429387,0.6391437308868502,0.5618279569892473,0.5979971387696709,0.7236324250965654,0.4652414111387113,0.785204991087344,0.6085271317829457,0.5286195286195287,0.5657657657657658,0.703097643097643,0.4240123717137636
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 450}",4,0.7874465049928673,0.6114457831325302,0.5456989247311828,0.5767045454545454,0.7102281031422903,0.4354108108108108,0.8010704727921498,0.6637168141592921,0.5050505050505051,0.5736137667304017,0.7064087476708837,0.4469879811255224
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 450}",5,0.8017118402282454,0.6398809523809523,0.5779569892473119,0.6073446327683617,0.7302406305459861,0.4751693974943175,0.800178412132025,0.6540084388185654,0.5218855218855218,0.5805243445692884,0.7111854793893628,0.45154160004892585
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 500}",1,0.7931526390870185,0.6220238095238095,0.5618279569892473,0.5903954802259886,0.7192634930577304,0.45251483911277723,0.7896613190730838,0.6234817813765182,0.5185185185185185,0.5661764705882353,0.7028956228956229,0.428896797153025
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 500}",2,0.8009985734664765,0.6404833836858006,0.5698924731182796,0.6031294452347085,0.7271792462678777,0.4709376716052922,0.7905525846702317,0.6220472440944882,0.531986531986532,0.573502722323049,0.7078114478114478,0.43581415054370853
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 500}",3,0.8002853067047075,0.6428571428571429,0.5564516129032258,0.5965417867435158,0.7224005637331663,0.46475416541681436,0.785204991087344,0.609375,0.5252525252525253,0.5641952983725136,0.702020202020202,0.42271382274200375
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 500}",4,0.7853067047075606,0.6059701492537314,0.5456989247311828,0.5742574257425742,0.7087717924626787,0.4312442214956319,0.8037466547725245,0.6681222707423581,0.5151515151515151,0.5817490494296578,0.7114592527213887,0.456329086019135
xgboost,"{'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 1, 'n_estimators': 500}",5,0.8024251069900142,0.6409495548961425,0.5806451612903226,0.609308885754584,0.7315847165674914,0.4775202141828896,0.7992863514719001,0.652542372881356,0.5185185185185185,0.5778611632270167,0.7095019777058612,0.4484582634498775
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 450}",1,0.7924393723252496,0.6208955223880597,0.5591397849462365,0.5884016973125884,0.717919407036225,0.4501397623097305,0.7923351158645277,0.6290322580645161,0.5252525252525253,0.5724770642201835,0.7068686868686869,0.43679795250959763
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 450}",2,0.796718972895863,0.6314199395770392,0.5618279569892473,0.5945945945945945,0.7216906775237498,0.4595599871236856,0.786096256684492,0.6163265306122448,0.5084175084175084,0.5571955719557194,0.6972390572390573,0.41789128263661013
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 450}",3,0.7981455064194009,0.6336336336336337,0.5672043010752689,0.5985815602836879,0.7243788495667606,0.46430606298723576,0.785204991087344,0.6129032258064516,0.5117845117845118,0.5577981651376147,0.6977104377104377,0.41746054315370396
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 450}",4,0.7924393723252496,0.6277602523659306,0.5349462365591398,0.5776487663280117,0.7101915648815116,0.4412200567022311,0.8055307760927743,0.6820276497695853,0.4983164983164983,0.5758754863813229,0.7072893171194142,0.45365485047932463
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 450}",5,0.8017118402282454,0.6441717791411042,0.5645161290322581,0.6017191977077364,0.7259473849044785,0.47047762929793,0.8010704727921498,0.6541666666666667,0.5286195286195287,0.5847299813780261,0.7139456866398614,0.45586906884159706
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 500}",1,0.7917261055634808,0.6197604790419161,0.5564516129032258,0.5864022662889519,0.7165753210147197,0.447760469219604,0.7914438502673797,0.6254980079681275,0.5286195286195287,0.572992700729927,0.7073400673400674,0.43630437863114635
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 500}",2,0.7960057061340942,0.6303030303030303,0.5591397849462365,0.5925925925925924,0.7203465915022444,0.45718060767527113,0.7878787878787878,0.6224066390041494,0.5050505050505051,0.5576208178438662,0.6973737373737374,0.42009459653146053
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 500}",3,0.7995720399429387,0.6358208955223881,0.5725806451612904,0.6025459688826025,0.7270670216097713,0.46903530312382913,0.7834224598930482,0.608,0.5117845117845118,0.5557586837294333,0.6964983164983165,0.4139594268690594
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 500}",4,0.7924393723252496,0.6261682242990654,0.5403225806451613,0.5800865800865801,0.7119088631381146,0.4432271324113424,0.8046387154326494,0.6805555555555556,0.494949494949495,0.5730994152046783,0.7056058154359126,0.450501265754786
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 0.8, 'n_estimators': 500}",5,0.8024251069900142,0.6452599388379205,0.5672043010752689,0.603719599427754,0.727291470925984,0.47285363304421,0.7983942908117752,0.6460905349794238,0.5286195286195287,0.5814814814814815,0.7121252982903469,0.4504401320613104
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 450}",1,0.796718972895863,0.6283185840707964,0.5725806451612904,0.5991561181434599,0.7251252740369558,0.4633806335162488,0.7914438502673797,0.6254980079681275,0.5286195286195287,0.572992700729927,0.7073400673400674,0.43630437863114635
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 450}",2,0.7988587731811697,0.6347305389221557,0.5698924731182796,0.6005665722379604,0.725722935588266,0.4666727819175628,0.7976827094474154,0.64,0.5387205387205387,0.5850091407678246,0.7148148148148148,0.4525464604908498
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 450}",3,0.796718972895863,0.6346749226006192,0.5510752688172043,0.5899280575539568,0.718256081010544,0.455684545783963,0.7825311942959001,0.6039215686274509,0.5185185185185185,0.5579710144927535,0.698047138047138,0.4148681055155875
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 450}",4,0.7931526390870185,0.6265432098765432,0.5456989247311828,0.5833333333333333,0.7141115982879215,0.4466311709239782,0.7957181088314005,0.6504424778761062,0.494949494949495,0.5621414913957935,0.699537854270864,0.43210873398091765
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 450}",5,0.7995720399429387,0.6358208955223881,0.5725806451612904,0.6025459688826025,0.7270670216097713,0.46903530312382913,0.7957181088314005,0.6440677966101694,0.5117845117845118,0.5703564727954972,0.7049213821058481,0.4386530770223197
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 500}",1,0.8002853067047075,0.6352941176470588,0.5806451612903226,0.6067415730337079,0.7301284058878798,0.4732604821915456,0.7869875222816399,0.61328125,0.5286195286195287,0.5678119349005425,0.7043097643097642,0.4275045793997464
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 500}",2,0.8009985734664765,0.6396396396396397,0.5725806451612904,0.6042553191489362,0.7280378953961792,0.4718777087400663,0.7985739750445633,0.6448979591836734,0.531986531986532,0.5830258302583026,0.7132659932659933,0.4518476244828078
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 500}",3,0.7981455064194009,0.6386292834890965,0.5510752688172043,0.5916305916305916,0.7192269547969516,0.4585336029979721,0.7816399286987522,0.6023622047244095,0.5151515151515151,0.5553539019963702,0.6963636363636363,0.41180624205620675
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 500}",4,0.7945791726105563,0.6296296296296297,0.5483870967741935,0.5862068965517241,0.7159411212026309,0.45044750767622654,0.7966101694915254,0.6519823788546255,0.4983164983164983,0.564885496183206,0.7012213559543656,0.4352470136952401
xgboost,"{'learning_rate': 0.02, 'subsample': 1, 'colsample_bytree': 1, 'n_estimators': 500}",5,0.7981455064194009,0.6320474777448071,0.5725806451612904,0.6008462623413259,0.7260961478233636,0.46620296250454063,0.7957181088314005,0.6428571428571429,0.5151515151515151,0.57196261682243,0.705998087672845,0.43994388726838773
